Node Number,X Location (m),Z Location (m),Directional Magnetic Flux Density Bx (T),Directional Magnetic Flux Density By (T),Directional Magnetic Flux Density Bz (T)
5271,0.6825,-0.45951,-1.93E-12,2.21E-16,-7.93E-13
5273,0.6771,-0.45323,-1.89E-12,-4.01E-16,-8.01E-13
23328,0.5972,-2.0212,-6.21E-13,-2.83E-15,1.45E-13
9292,0.60318,-2.0164,-6.29E-13,-2.03E-15,1.29E-13
7374,0.67785,-1.6183,-3.23E-12,-7.00E-17,2.43E-14
32713,0.61713,-1.5907,-3.57E-12,-2.56E-14,2.52E-13
33313,0.58775,-2.0349,-5.75E-13,-2.48E-16,1.62E-13
27218,0.5972,-2.0356,-5.67E-13,6.68E-17,1.42E-13
27216,0.59563,-2.0296,-5.90E-13,-1.07E-15,1.43E-13
1632,0.61221,-2.6063,1.71E-12,-9.78E-15,3.75E-12
1638,0.60346,-2.6016,1.80E-12,1.35E-14,3.27E-12
18725,0.59471,-2.6045,1.50E-12,1.01E-14,3.11E-12
28551,0.6779,-2.1755,-3.20E-12,-8.44E-16,3.47E-14
12929,0.67346,-2.1703,-3.21E-12,-1.51E-15,3.30E-14
34819,0.6922,-2.0711,-3.20E-12,5.48E-15,2.71E-14
12127,0.68489,-2.0729,-3.19E-12,4.57E-16,3.06E-14
12129,0.68594,-2.0661,-3.20E-12,1.87E-15,3.09E-14
11990,0.67797,-2.067,-3.19E-12,-6.66E-17,3.15E-14
5923,0.68216,-0.26204,-1.57E-12,-5.72E-16,-3.70E-13
34846,0.68512,-0.25512,-1.58E-12,-1.17E-15,-3.68E-13
5925,0.67811,-0.25808,-1.58E-12,-1.18E-15,-3.63E-13
34861,0.68512,-0.4345,-1.82E-12,5.32E-16,-7.14E-13
27834,0.5985,-5.05E-03,2.88E-11,-1.10E-15,-2.53E-12
35051,0.59774,3.30E-03,2.70E-11,-8.91E-14,-3.64E-12
33221,0.58563,-6.70E-03,2.95E-11,2.79E-13,-3.03E-13
27835,0.60397,-3.44E-03,2.91E-11,1.21E-13,-4.68E-12
6752,0.60522,-9.86E-03,3.09E-11,-3.95E-14,-3.68E-12
31898,0.65131,-1.499,-3.30E-12,-1.38E-14,1.92E-14
29686,0.67424,-2.5088,-3.70E-12,-4.50E-15,3.35E-13
32005,0.65675,-0.73094,-3.08E-12,-3.27E-15,-5.50E-13
5295,0.66393,-0.73746,-3.07E-12,-1.76E-15,-5.10E-13
11670,0.5972,-0.67055,-2.01E-10,3.69E-13,4.76E-11
29717,0.59563,-0.66402,-2.11E-10,-4.40E-13,4.96E-11
33153,0.58919,-0.66845,-2.02E-10,-1.91E-13,5.65E-11
11676,0.60287,-0.66662,-2.07E-10,-6.93E-13,4.09E-11
34752,0.67813,-0.23365,-1.61E-12,-3.64E-15,-3.49E-13
29722,0.5972,-0.65579,-2.19E-10,-1.24E-13,5.13E-11
29720,0.59563,-0.64925,-2.32E-10,-4.98E-13,5.64E-11
33154,0.58719,-0.65298,-2.24E-10,-1.21E-12,6.45E-11
11681,0.6035,-0.65241,-2.28E-10,-7.92E-13,4.49E-11
35420,0.68714,-1.1112,-3.31E-12,-2.14E-15,-6.05E-14
29166,0.67979,-0.64537,-2.58E-12,5.75E-15,-6.06E-13
29165,0.67795,-0.65102,-2.61E-12,5.03E-15,-6.44E-13
34788,0.68763,-0.65128,-2.64E-12,9.02E-15,-5.87E-13
23205,0.67288,-0.6462,-2.54E-12,8.63E-15,-6.76E-13
29157,0.67918,-0.37537,-1.62E-12,-1.42E-15,-5.53E-13
22987,0.67716,-0.38153,-1.63E-12,-8.04E-16,-5.77E-13
34782,0.68667,-0.381,-1.65E-12,-1.24E-15,-5.59E-13
20901,0.67152,-0.37562,-1.61E-12,-7.50E-16,-5.73E-13
28971,0.67962,-0.10643,-2.30E-12,-2.64E-15,-7.62E-13
28970,0.67866,-0.11244,-2.24E-12,-2.89E-15,-6.77E-13
6543,0.67192,-0.107,-2.37E-12,-7.23E-15,-6.53E-13
33226,0.58908,-0.46193,3.21E-10,1.63E-13,7.41E-11
33227,0.58775,-0.47683,3.71E-10,3.95E-12,6.63E-11
35456,0.68781,-2.1879,-3.21E-12,-1.27E-15,3.51E-14
35004,0.67228,-2.23,-3.22E-12,-1.53E-15,3.69E-14
35298,0.60304,-2.1278,-3.12E-13,-4.46E-16,1.10E-13
33305,0.58775,-2.1524,-2.50E-13,1.78E-16,1.36E-13
27076,0.59563,-2.1548,-2.47E-13,-6.24E-17,1.19E-13
26870,0.5972,-2.2125,-9.75E-14,9.22E-16,1.16E-13
20913,0.59619,-2.2044,-1.21E-13,-3.90E-16,1.18E-13
21652,0.60372,-2.2078,-1.13E-13,-4.03E-16,1.02E-13
26431,0.68173,-2.4366,-3.37E-12,-1.64E-15,1.29E-13
34828,0.68761,-2.444,-3.38E-12,-1.37E-16,1.55E-13
15731,0.67281,-2.4379,-3.40E-12,-2.60E-15,1.11E-13
35429,0.68707,-1.3803,-3.30E-12,-2.19E-15,1.11E-14
35349,0.60312,-2.0686,-4.70E-13,-7.78E-16,1.19E-13
22971,0.59563,-2.0664,-4.77E-13,-1.37E-16,1.34E-13
32043,0.65506,-0.45976,-1.87E-12,-1.14E-14,-9.49E-13
5325,0.6636,-0.46739,-1.92E-12,-3.30E-15,-9.32E-13
32038,0.65506,-0.4747,-1.97E-12,-1.22E-14,-1.03E-12
21316,0.66369,-0.47387,-1.97E-12,-5.03E-15,-9.64E-13
33326,0.58909,-1.837,-1.40E-12,-4.92E-16,2.67E-13
22604,0.59586,-1.8433,-1.38E-12,-3.32E-15,2.35E-13
33327,0.58665,-1.8518,-1.34E-12,-4.80E-15,2.69E-13
32733,0.61717,-1.4718,-5.66E-12,-3.46E-14,4.04E-13
33142,0.58715,-0.7699,-1.11E-10,-5.53E-13,2.66E-11
12006,0.59731,-0.77268,-1.09E-10,-2.39E-13,2.12E-11
40059,0.635,-0.29885,1.10E-10,3.97E-13,3.41E-12
35435,0.6881,-1.5601,-3.24E-12,-1.46E-15,1.68E-14
32972,0.61976,-8.11E-02,4.04E-11,2.00E-13,2.34E-12
32977,0.61783,-6.71E-02,3.86E-11,1.86E-13,1.95E-12
6802,0.5964,-0.11569,4.68E-11,1.41E-13,6.85E-12
6800,0.59763,-0.10771,4.52E-11,7.83E-14,6.53E-12
33253,0.58928,-0.10994,4.58E-11,1.43E-13,7.83E-12
6801,0.6035,-0.11054,4.55E-11,1.03E-13,5.55E-12
35417,0.68039,-1.026,-3.30E-12,-6.05E-16,-8.91E-14
31998,0.65353,-0.78327,-3.20E-12,-6.64E-15,-4.09E-13
5398,0.65896,-0.77299,-3.16E-12,-3.25E-15,-4.20E-13
39768,0.64,-0.77701,-3.23E-12,-2.45E-14,-4.27E-13
5623,0.67905,-0.82379,-3.17E-12,-7.29E-16,-2.94E-13
5621,0.67731,-0.83017,-3.18E-12,-6.47E-16,-2.84E-13
34792,0.68507,-0.82909,-3.17E-12,1.89E-15,-2.76E-13
5622,0.67262,-0.82482,-3.18E-12,-1.73E-15,-2.99E-13
34735,0.67782,-0.41352,-1.71E-12,-2.27E-15,-6.73E-13
34738,0.67737,-0.40231,-1.68E-12,-9.68E-16,-6.40E-13
3645,0.66493,-2.79E-03,-3.19E-12,-2.89E-14,-8.75E-12
3646,0.66329,3.62E-03,-3.03E-12,1.29E-13,-1.00E-11
3567,0.66165,1.00E-02,4.02E-15,3.64E-15,-1.09E-11
33161,0.58688,-0.58352,-4.43E-10,1.05E-12,5.01E-11
23096,0.68147,-0.44138,-1.84E-12,2.69E-15,-7.43E-13
23098,0.67811,-0.43745,-1.81E-12,-9.98E-16,-7.45E-13
35475,0.67606,-0.51481,-2.36E-12,-9.75E-15,-9.93E-13
32061,0.65157,-0.33371,-1.54E-12,-5.10E-15,-4.85E-13
6028,0.67686,-0.94969,-3.27E-12,-3.26E-15,-1.49E-13
35414,0.68577,-0.93487,-3.25E-12,2.18E-16,-1.62E-13
6032,0.67336,-0.93814,-3.27E-12,-1.83E-15,-1.61E-13
6393,0.68217,-0.17208,-1.79E-12,-4.21E-15,-4.18E-13
34839,0.68562,-0.16595,-1.78E-12,-7.59E-15,-4.41E-13
7404,0.67445,-1.4875,-3.27E-12,-2.66E-15,1.09E-14
35432,0.68039,-1.4744,-3.27E-12,1.39E-16,9.14E-15
7410,0.67282,-1.4768,-3.27E-12,-1.56E-15,1.18E-14
28688,0.68347,-1.9821,-3.20E-12,2.38E-16,1.63E-14
11353,0.68563,-1.9762,-3.21E-12,2.80E-15,1.30E-14
11106,0.67845,-1.9771,-3.20E-12,-3.85E-16,1.82E-14
25887,0.6759,-1.8465,-3.25E-12,-2.63E-15,2.86E-14
35444,0.68039,-1.8332,-3.25E-12,-1.29E-15,3.22E-14
43267,0.69683,-1.8514,-3.28E-12,2.59E-14,2.45E-14
25888,0.67312,-1.835,-3.25E-12,-1.78E-15,3.13E-14
12156,0.66949,-2.0381,-3.20E-12,-2.02E-15,2.88E-14
11726,0.66786,-2.0467,-3.20E-12,-2.78E-15,3.04E-14
43341,0.69041,-0.24146,-1.59E-12,-2.97E-15,-3.68E-13
29740,0.68598,-1.8867,-3.25E-12,1.41E-15,1.83E-14
34815,0.69349,-1.8929,-3.25E-12,3.69E-15,1.40E-14
29739,0.68306,-1.8945,-3.24E-12,2.75E-16,1.83E-14
25926,0.67788,-1.8876,-3.24E-12,2.94E-16,2.15E-14
29683,0.67183,-2.5144,-3.77E-12,-5.56E-15,3.52E-13
35889,0.68202,-2.5179,-3.71E-12,-5.73E-15,4.41E-13
35508,0.66591,-2.5107,-3.79E-12,-5.10E-15,2.86E-13
29584,0.68601,-1.5279,-3.25E-12,7.21E-16,1.07E-14
34807,0.69349,-1.5341,-3.26E-12,2.30E-15,7.95E-15
29583,0.68365,-1.536,-3.25E-12,4.89E-17,1.24E-14
7881,0.67912,-1.5285,-3.25E-12,-5.61E-17,1.35E-14
43040,0.70429,-0.38131,-1.71E-12,5.85E-15,-5.20E-13
34743,0.67802,-0.32319,-1.56E-12,-2.13E-15,-4.50E-13
5866,0.67147,-0.31811,-1.55E-12,-1.59E-15,-4.43E-13
33063,0.58775,-1.1533,-2.05E-11,-1.09E-13,3.73E-12
26414,0.59625,-1.1479,-2.07E-11,-4.79E-14,2.98E-12
33064,0.589,-1.1385,-2.17E-11,-1.14E-13,3.73E-12
26415,0.59688,-1.1406,-2.13E-11,-8.65E-14,3.01E-12
33049,0.58775,-1.3589,-9.07E-12,-4.85E-14,1.55E-12
17943,0.59563,-1.3542,-9.21E-12,-2.21E-14,1.32E-12
33050,0.58775,-1.3442,-9.59E-12,-3.49E-14,1.64E-12
17945,0.59563,-1.3468,-9.46E-12,-3.32E-14,1.35E-12
33145,0.58905,-0.7563,-1.20E-10,-5.85E-13,2.85E-11
11339,0.5972,-0.75899,-1.19E-10,-1.66E-13,2.34E-11
8049,0.66462,-1.5824,-3.25E-12,-3.35E-15,2.41E-14
40538,0.572,-0.11667,4.73E-11,6.07E-13,9.90E-12
31918,0.65532,-1.3575,-3.33E-12,-1.53E-14,9.04E-15
43252,0.69456,-0.68333,-2.85E-12,2.53E-14,-5.47E-13
39722,0.64,-2.1517,-3.26E-12,-3.03E-14,3.06E-14
11734,0.67712,-2.0551,-3.19E-12,-4.68E-16,3.16E-14
34787,0.69293,-0.63816,-2.63E-12,1.90E-14,-5.15E-13
34676,0.69894,-0.62373,-2.66E-12,1.65E-14,-4.66E-13
31835,0.65234,-1.9495,-3.25E-12,-6.27E-15,2.46E-14
11202,0.65642,-1.9381,-3.24E-12,-3.03E-15,2.64E-14
39729,0.64,-1.9425,-3.27E-12,-2.64E-14,2.89E-14
31785,0.65265,-2.308,-3.29E-12,-6.93E-15,2.77E-14
14663,0.65656,-2.2966,-3.27E-12,-3.05E-15,3.24E-14
39717,0.64,-2.3011,-3.31E-12,-2.71E-14,2.68E-14
27833,0.60821,1.36E-03,2.83E-11,-1.32E-13,-6.38E-12
35479,0.60745,9.71E-03,2.61E-11,-1.07E-13,-6.90E-12
3633,0.6157,2.46E-03,2.84E-11,1.13E-27,-8.53E-12
6756,0.61551,-4.09E-03,3.11E-11,-1.86E-13,-8.05E-12
31751,0.64973,-2.5161,-3.97E-12,-1.23E-14,1.53E-13
16582,0.65661,-2.5185,-3.95E-12,-9.48E-15,2.23E-13
9208,0.68537,-1.6175,-3.24E-12,1.93E-15,2.09E-14
9206,0.68339,-1.6254,-3.23E-12,4.08E-16,2.35E-14
31885,0.65532,-1.5667,-3.28E-12,-1.02E-14,2.37E-14
8045,0.66214,-1.5674,-3.26E-12,-4.26E-15,2.21E-14
31936,0.6513,-1.23,-3.33E-12,-7.50E-15,-1.97E-14
6613,0.65654,-1.2203,-3.32E-12,-3.29E-15,-1.91E-14
39753,0.64,-1.2253,-3.36E-12,-2.80E-14,-1.72E-14
31935,0.65264,-1.2073,-3.34E-12,-9.52E-15,-2.57E-14
31872,0.65532,-1.6564,-3.26E-12,-1.07E-14,2.88E-14
39738,0.64,-1.6736,-3.28E-12,-2.66E-14,3.21E-14
8662,0.66202,-1.6573,-3.25E-12,-4.43E-15,2.95E-14
1479,0.59871,-0.5297,1.48E-10,7.37E-12,-4.29E-10
35495,0.60543,-0.52859,1.15E-10,-1.91E-13,-3.26E-10
1475,0.60059,-0.52436,2.26E-10,4.07E-12,-3.83E-10
1476,0.60584,-0.52283,1.99E-10,3.22E-12,-2.88E-10
32091,0.65506,-0.11603,-2.42E-12,-1.63E-14,-3.59E-13
31873,0.65252,-1.6796,-3.26E-12,-6.37E-15,2.78E-14
43268,0.69421,-1.9396,-3.24E-12,1.59E-14,7.94E-15
35447,0.68038,-1.9229,-3.23E-12,-1.08E-15,1.55E-14
33390,0.59164,-0.53288,5.78E-11,-1.47E-11,-5.64E-10
33389,0.59322,-0.5216,4.04E-10,1.75E-11,-4.40E-10
34772,0.67481,-3.33E-02,-3.90E-12,-1.06E-13,-3.06E-12
16413,0.65534,-2.5249,-4.04E-12,-2.81E-15,2.73E-13
34816,0.68554,-1.9053,-3.23E-12,1.04E-15,1.70E-14
10707,0.68772,-1.7969,-3.26E-12,6.68E-15,3.82E-14
10436,0.67817,-1.7979,-3.25E-12,1.21E-16,3.78E-14
28759,0.68341,-1.8028,-3.25E-12,2.98E-16,3.61E-14
32020,0.65497,-0.59103,-3.45E-12,-2.32E-14,7.18E-13
29189,0.67882,-0.70371,-2.93E-12,2.51E-15,-5.62E-13
29145,0.68398,-0.70614,-2.94E-12,2.08E-15,-5.33E-13
5269,0.67763,-0.70878,-2.95E-12,1.49E-15,-5.54E-13
34882,0.68591,-0.70083,-2.92E-12,5.69E-15,-5.45E-13
5181,0.6715,-0.68193,-2.82E-12,3.27E-16,-6.63E-13
31986,0.6513,-0.87132,-3.29E-12,-9.80E-15,-2.51E-13
5228,0.65921,-0.86108,-3.26E-12,-5.71E-15,-2.54E-13
31985,0.65279,-0.85203,-3.27E-12,-1.04E-14,-2.74E-13
5224,0.66098,-0.85167,-3.24E-12,-5.59E-15,-2.67E-13
32973,0.61779,-9.67E-02,4.27E-11,2.38E-13,2.87E-12
34955,0.67501,-1.6251,-3.23E-12,-6.17E-16,2.55E-14
9209,0.6793,-1.6314,-3.23E-12,2.55E-16,2.47E-14
31773,0.65131,-2.3956,-3.37E-12,-1.34E-14,3.76E-14
14473,0.65924,-2.3854,-3.33E-12,-4.18E-15,4.78E-14
31772,0.65279,-2.3763,-3.34E-12,-1.06E-14,3.82E-14
14469,0.66097,-2.3761,-3.32E-12,-6.07E-15,4.59E-14
32604,0.61694,-2.2197,-7.94E-14,-9.96E-17,6.44E-14
20757,0.60555,-1.6747,-2.66E-12,-7.74E-15,3.37E-13
35894,0.62438,7.86E-03,2.44E-11,-3.43E-14,-1.37E-11
15834,0.66848,-2.4501,-3.45E-12,-3.58E-15,1.20E-13
34711,0.6678,-2.4561,-3.47E-12,-3.86E-15,1.28E-13
28414,0.67264,-2.4537,-3.44E-12,-6.54E-16,1.38E-13
18896,0.60341,-2.4528,7.61E-13,2.59E-15,2.33E-13
31927,0.65532,-1.2827,-3.32E-12,-1.06E-14,-1.13E-15
18537,0.59563,-2.5138,1.32E-12,8.20E-15,5.63E-13
33336,0.58775,-2.5086,1.22E-12,1.52E-14,6.09E-13
32806,0.61925,-1.0485,-3.01E-11,-2.03E-13,1.91E-12
14800,0.61114,-1.0557,-2.95E-11,-9.46E-14,2.88E-12
33044,0.58676,-1.4028,-7.65E-12,-5.39E-14,1.32E-12
17513,0.5972,-1.4048,-7.52E-12,-2.22E-14,1.07E-12
32793,0.61988,-1.1032,-2.41E-11,-1.49E-13,1.46E-12
32063,0.65333,-0.30715,-1.54E-12,-5.96E-15,-4.20E-13
39783,0.64,-0.32874,-1.53E-12,-1.21E-14,-4.73E-13
5482,0.67228,-0.4807,-2.04E-12,-1.41E-15,-9.28E-13
5481,0.67228,-0.48612,-2.09E-12,-3.08E-15,-9.50E-13
35645,0.67855,-0.48058,-2.05E-12,-5.23E-15,-8.94E-13
35486,0.6762,-6.68E-02,-2.98E-12,-7.29E-15,-1.50E-12
40454,0.572,-0.77868,-1.06E-10,-1.18E-12,3.01E-11
39752,0.64,-1.2552,-3.36E-12,-2.42E-14,-9.68E-15
31933,0.6513,-1.2449,-3.33E-12,-8.10E-15,-1.10E-14
34813,0.69349,-1.8032,-3.27E-12,1.21E-14,3.39E-14
32639,0.61702,-2.0119,-6.29E-13,-5.17E-15,8.09E-14
1639,0.61086,-2.5984,2.28E-12,-1.59E-14,3.48E-12
1389,0.59836,-0.53629,-1.45E-11,-9.58E-12,-4.71E-10
1477,0.60466,-0.53459,2.66E-11,7.77E-13,-3.50E-10
3615,0.66771,-2.31E-02,-5.17E-12,7.90E-14,-4.39E-12
3608,0.66931,-3.07E-02,-4.85E-12,1.00E-14,-3.68E-12
32025,0.65506,-0.56437,-3.34E-12,-4.21E-14,-1.19E-12
43048,0.70429,-0.82973,-3.17E-12,2.04E-14,-2.50E-13
39786,0.64,-0.23908,-1.62E-12,-1.22E-14,-2.95E-13
35424,0.67869,-1.2286,-3.28E-12,-4.75E-15,-1.98E-14
6890,0.67579,-1.2994,-3.29E-12,-2.28E-15,1.44E-15
7709,0.67517,-1.5057,-3.26E-12,-3.00E-28,1.44E-14
33148,0.58663,-0.7118,-1.56E-10,-9.46E-13,4.28E-11
40457,0.572,-0.69105,-1.74E-10,-1.65E-12,5.89E-11
33136,0.58693,-0.82865,-8.26E-11,-4.13E-13,1.83E-11
40453,0.572,-0.80789,-9.17E-11,-9.51E-13,2.49E-11
17868,0.59767,-1.4345,-6.71E-12,-2.01E-14,9.37E-13
17873,0.59563,-1.4426,-6.55E-12,-2.44E-14,9.54E-13
4933,0.67712,-0.62104,-2.44E-12,1.01E-14,-4.37E-13
34878,0.67222,-0.61705,-2.35E-12,9.67E-15,-3.55E-13
18984,0.67807,-0.61495,-2.48E-12,5.85E-15,-3.70E-13
21096,0.59583,-2.1901,-1.58E-13,-1.02E-15,1.19E-13
33302,0.58775,-2.1966,-1.42E-13,1.89E-16,1.36E-13
23200,0.67048,-0.60029,-2.68E-12,8.36E-15,-8.80E-14
35474,0.6776,-0.60594,-2.57E-12,6.50E-15,-2.46E-13
34719,0.67857,-0.59305,-2.83E-12,1.16E-14,-2.97E-13
40644,0.572,-1.9579,-8.51E-13,-1.01E-14,2.30E-13
33319,0.5876,-1.9667,-8.06E-13,-3.88E-16,1.99E-13
9391,0.67579,-1.7478,-3.24E-12,-2.26E-15,3.56E-14
43066,0.70885,-2.444,-3.36E-12,1.98E-14,1.82E-13
33035,0.58955,-1.5052,-5.17E-12,-2.30E-14,8.85E-13
40411,0.572,-1.4997,-5.34E-12,-6.35E-14,1.11E-12
28411,0.673,-2.4594,-3.46E-12,-3.31E-15,1.50E-13
26272,0.67595,-2.2858,-3.24E-12,-2.04E-15,3.57E-14
35436,0.67637,-1.5861,-3.24E-12,-1.33E-15,2.20E-14
25718,0.66949,-1.5897,-3.24E-12,-2.21E-15,2.43E-14
28831,0.67509,-1.596,-3.24E-12,-1.34E-15,2.43E-14
39754,0.64,-1.1954,-3.37E-12,-3.21E-14,-2.66E-14
35482,0.67605,-0.24576,-1.59E-12,-2.13E-15,-3.53E-13
29108,0.67816,-0.34883,-1.59E-12,2.88E-16,-5.00E-13
34855,0.67256,-0.35032,-1.58E-12,-1.81E-15,-5.08E-13
29109,0.67499,-0.34398,-1.57E-12,0,-4.94E-13
34853,0.68403,-0.34626,-1.59E-12,1.35E-15,-4.92E-13
34899,0.67228,-0.88481,-3.24E-12,-1.79E-15,-2.16E-13
29151,0.67872,-0.88266,-3.22E-12,-3.72E-16,-2.13E-13
39743,0.64,-1.5241,-3.32E-12,-2.29E-14,2.37E-14
31894,0.65155,-1.5103,-3.30E-12,-8.67E-15,2.23E-14
39744,0.64,-1.4943,-3.33E-12,-2.92E-14,2.09E-14
39735,0.64,-1.7632,-3.30E-12,-2.86E-14,3.38E-14
31860,0.65131,-1.768,-3.28E-12,-1.14E-14,3.36E-14
34824,0.68783,-2.2657,-3.23E-12,1.53E-15,4.26E-14
34948,0.67534,-1.5359,-3.25E-12,-7.54E-16,1.48E-14
34975,0.67629,-1.8942,-3.24E-12,-3.94E-16,2.11E-14
29741,0.67918,-1.9002,-3.24E-12,7.86E-17,1.86E-14
30005,0.67871,-1.0034,-3.29E-12,9.02E-17,-1.04E-13
34796,0.68476,-1.0084,-3.29E-12,1.70E-15,-9.64E-14
30002,0.68302,-0.99741,-3.29E-12,4.04E-16,-1.06E-13
34795,0.69241,-0.99493,-3.29E-12,2.02E-15,-1.06E-13
31889,0.65532,-1.5517,-3.28E-12,-8.41E-15,2.38E-14
29951,0.67266,-2.5386,-4.02E-12,-9.42E-15,6.02E-13
31787,0.65532,-2.2691,-3.26E-12,-8.37E-15,3.04E-14
28554,0.684,-2.1412,-3.20E-12,1.38E-15,3.46E-14
28563,0.67914,-2.1389,-3.20E-12,-1.66E-16,3.45E-14
34995,0.68565,-2.1355,-3.20E-12,3.73E-15,3.42E-14
5399,0.65946,-0.78117,-3.18E-12,-4.79E-15,-4.03E-13
6384,0.6702,-1.1406,-3.31E-12,-2.82E-15,-5.08E-14
6719,0.68517,-1.2587,-3.29E-12,1.45E-15,-1.20E-14
34801,0.69349,-1.265,-3.29E-12,3.96E-15,-1.32E-14
28952,0.6911,-1.2514,-3.30E-12,1.74E-15,-1.14E-14
6887,0.67026,-1.3201,-3.30E-12,-3.46E-15,7.05E-15
7156,0.67022,-1.4098,-3.29E-12,-3.15E-15,9.52E-15
10874,0.67063,-1.8579,-3.25E-12,-3.00E-15,2.87E-14
25717,0.67346,-1.5793,-3.24E-12,-2.51E-15,2.08E-14
31939,0.65532,-1.1931,-3.33E-12,-9.55E-15,-2.81E-14
20094,0.61282,-2.2932,1.02E-13,6.79E-16,8.26E-14
20494,0.61481,-2.2856,8.67E-14,3.26E-16,8.11E-14
32588,0.62154,-2.2958,1.06E-13,1.34E-15,6.34E-14
34876,0.68514,-0.61384,-2.57E-12,1.28E-14,-4.11E-13
4943,0.68322,-0.62012,-2.53E-12,9.82E-15,-4.42E-13
11997,0.59589,-0.76578,-1.14E-10,-3.86E-13,2.28E-11
31800,0.65532,-2.1794,-3.24E-12,-9.61E-15,3.14E-14
32095,0.66063,-8.90E-02,-2.86E-12,-1.56E-14,-6.25E-13
32967,0.61977,-0.11076,4.51E-11,2.52E-13,2.97E-12
6183,0.66179,-0.97521,-3.31E-12,-4.52E-15,-1.29E-13
5134,0.67362,-0.47619,-2.01E-12,-4.15E-15,-9.06E-13
5187,0.66895,-0.66479,-2.70E-12,3.98E-15,-7.30E-13
5115,0.66303,-0.6613,-2.67E-12,2.91E-15,-7.89E-13
33160,0.58514,-0.56933,-5.79E-10,3.22E-13,-1.98E-12
39793,0.64,-2.99E-02,-8.50E-12,-3.74E-13,-2.54E-12
43036,0.70775,-0.20099,-1.64E-12,-8.98E-17,-4.24E-13
34671,0.69893,-0.17194,-1.71E-12,-4.96E-15,-4.76E-13
42904,0.71659,-0.17246,-1.63E-12,4.40E-15,-5.07E-13
43591,0.71058,-0.14718,-1.72E-12,-2.62E-15,-6.25E-13
31768,0.65131,-2.4106,-3.39E-12,-9.61E-15,4.21E-14
39714,0.64,-2.3908,-3.39E-12,-2.99E-14,2.94E-14
43510,0.58035,-2.5371,1.42E-12,2.80E-14,9.59E-13
42909,0.71659,-0.62106,-2.77E-12,6.17E-14,-4.56E-13
10443,0.67551,-1.8259,-3.25E-12,-1.31E-15,3.44E-14
34814,0.68783,-1.8172,-3.25E-12,2.16E-15,3.39E-14
26648,0.59634,-1.4994,-5.23E-12,-1.82E-14,7.60E-13
25915,0.59615,-0.69198,-1.75E-10,-7.10E-13,4.01E-11
21145,0.5972,-1.6949,-2.45E-12,-3.45E-15,3.77E-13
20816,0.59664,-1.6857,-2.54E-12,-7.08E-15,4.05E-13
19507,0.59655,-1.529,-4.66E-12,-1.54E-14,6.75E-13
19117,0.59614,-1.5584,-4.17E-12,-1.43E-14,6.17E-13
33038,0.58732,-1.4606,-6.12E-12,-3.36E-14,1.06E-12
18681,0.59616,-1.4705,-5.85E-12,-1.87E-14,8.46E-13
33394,0.59146,-1.0993,-2.52E-11,-6.67E-14,4.12E-12
14898,0.59781,-1.1004,-2.50E-11,-2.29E-14,3.54E-12
15565,0.59708,-1.0927,-2.58E-11,-5.82E-14,3.71E-12
31791,0.66027,-2.2414,-3.24E-12,-6.88E-15,3.23E-14
33141,0.58775,-0.78574,-1.03E-10,-4.04E-13,2.38E-11
12009,0.59615,-0.77988,-1.06E-10,-3.68E-13,2.05E-11
35484,0.67605,-0.15608,-1.89E-12,-5.09E-15,-4.28E-13
31943,0.65931,-1.1638,-3.33E-12,-8.13E-15,-3.97E-14
31944,0.65612,-1.179,-3.33E-12,-8.65E-15,-3.45E-14
32068,0.66003,-0.2694,-1.57E-12,-4.78E-15,-3.57E-13
31993,0.66042,-0.80637,-3.20E-12,-5.82E-15,-3.46E-13
31994,0.65532,-0.81946,-3.23E-12,-6.94E-15,-3.27E-13
32004,0.66097,-0.71575,-3.02E-12,-2.96E-15,-5.89E-13
1542,0.67229,-2.5727,-4.45E-12,5.02E-15,1.54E-12
34702,0.68,-2.5759,-4.20E-12,1.35E-14,1.71E-12
1548,0.67346,-2.5645,-4.33E-12,6.36E-15,1.23E-12
35044,0.67984,-2.559,-4.11E-12,-2.29E-15,1.09E-12
1643,0.60815,-2.5837,2.79E-12,-1.64E-14,2.44E-12
32550,0.61749,-2.5907,3.53E-12,-3.50E-14,3.23E-12
32104,0.6535,-3.66E-02,-5.46E-12,8.30E-14,-1.90E-12
34890,0.67536,-0.81764,-3.17E-12,-9.97E-16,-3.07E-13
35641,0.6793,-0.38999,-1.66E-12,-7.81E-16,-6.02E-13
5683,0.67279,-0.39084,-1.65E-12,-1.46E-15,-6.13E-13
5678,0.67298,-0.39756,-1.66E-12,-9.21E-16,-6.32E-13
5697,0.67552,-0.83931,-3.19E-12,-2.65E-15,-2.76E-13
31953,0.65532,-1.1034,-3.35E-12,-8.61E-15,-6.06E-14
31973,0.65279,-0.94169,-3.32E-12,-1.03E-14,-1.66E-13
31977,0.65532,-0.92407,-3.30E-12,-7.81E-15,-1.79E-13
34913,0.6763,-1.087,-3.32E-12,-9.31E-16,-7.02E-14
6721,0.67851,-1.2418,-3.28E-12,-1.27E-15,-1.45E-14
35100,0.60359,-0.1182,4.69E-11,1.16E-13,5.81E-12
6834,0.59563,-6.24E-02,3.81E-11,8.91E-14,4.09E-12
33256,0.58775,-6.60E-02,3.86E-11,1.95E-13,5.44E-12
6840,0.59563,-5.61E-02,3.73E-11,8.58E-14,3.60E-12
