Node Number,X Location (m),Z Location (m),Directional Magnetic Flux Density Bx (T),Directional Magnetic Flux Density By (T),Directional Magnetic Flux Density Bz (T)
27151,0.60949,-2.0716,1.28E-06,8.26E-09,1.44E-07
27152,0.61094,-2.0636,1.23E-06,7.15E-09,1.32E-07
22070,0.6035,-2.1203,1.66E-06,1.20E-08,2.50E-07
22462,0.59563,-2.118,1.67E-06,7.46E-09,3.00E-07
27057,0.60878,-2.1896,2.32E-06,1.22E-08,3.11E-07
27058,0.61092,-2.1822,2.23E-06,9.40E-09,2.85E-07
26954,0.60885,-2.2193,2.70E-06,1.43E-08,3.71E-07
26955,0.61096,-2.2114,2.60E-06,1.11E-08,3.40E-07
26933,0.60993,-2.2523,3.19E-06,1.87E-08,4.45E-07
26934,0.61132,-2.244,3.05E-06,1.40E-08,4.09E-07
26767,0.59563,-2.3682,6.27E-06,5.15E-09,1.52E-06
19622,0.6035,-2.3652,6.11E-06,2.66E-08,1.22E-06
26734,0.61105,-1.5521,6.35E-09,1.48E-09,-8.63E-08
26733,0.60891,-1.5594,1.17E-08,1.72E-09,-8.43E-08
26726,0.60948,-1.5897,3.20E-08,2.05E-09,-7.84E-08
26728,0.61107,-1.5819,2.58E-08,1.81E-09,-8.06E-08
18712,0.59563,-2.4624,1.19E-05,6.41E-08,3.75E-06
26237,0.6681,-2.5262,-5.59E-05,-1.60E-08,5.48E-06
18388,0.59928,-2.5234,1.98E-05,6.86E-08,8.28E-06
19250,0.59774,-1.5071,-8.36E-09,1.72E-09,-8.87E-08
17564,0.59563,-1.3321,-5.32E-08,2.04E-09,-1.22E-07
16682,0.66215,-2.5023,-5.34E-05,-1.27E-08,2.93E-06
15091,0.66108,-2.4959,-5.28E-05,-1.80E-08,2.60E-06
26449,0.67194,-2.4791,-5.11E-05,2.13E-08,2.51E-06
15399,0.69107,-2.4175,-4.91E-05,4.91E-08,1.19E-06
15818,0.60506,-1.1351,-2.51E-08,1.82E-09,-1.53E-07
15878,0.59787,-1.132,-1.90E-08,1.47E-09,-1.56E-07
14365,0.61093,-1.1028,-1.46E-08,2.22E-09,-1.55E-07
15523,0.61231,-1.0944,-1.12E-08,2.09E-09,-1.55E-07
26340,0.61138,-1.0183,3.88E-08,2.30E-09,-1.66E-07
26344,0.61009,-1.01,4.47E-08,2.90E-09,-1.67E-07
26291,0.61138,-1.0442,2.02E-08,2.19E-09,-1.62E-07
26292,0.60997,-1.0371,2.46E-08,2.48E-09,-1.64E-07
14668,0.65696,-2.3158,-4.74E-05,-8.17E-09,1.42E-07
31781,0.65176,-2.3176,-4.75E-05,-5.13E-08,1.36E-07
32798,0.61733,-1.0757,-4.64E-09,3.57E-09,-1.54E-07
26279,0.60993,-1.069,4.91E-09,2.02E-09,-1.60E-07
26278,0.60904,-1.0619,9.30E-09,2.18E-09,-1.61E-07
26255,0.66653,-2.3228,-4.74E-05,1.66E-08,1.98E-07
26220,0.61093,-0.92775,1.26E-07,2.74E-09,-1.80E-07
26224,0.60972,-0.92042,1.35E-07,3.26E-09,-1.82E-07
12008,0.59745,-0.7877,3.69E-07,2.13E-09,-2.36E-07
11981,0.66392,-2.0826,-4.67E-05,3.06E-09,3.89E-08
25984,0.60949,-0.72289,5.19E-07,2.18E-09,-2.32E-07
25985,0.61099,-0.71531,5.38E-07,2.70E-09,-2.32E-07
9390,0.67551,-1.7362,-4.70E-05,1.25E-08,8.66E-08
25862,0.66652,-1.7848,-4.72E-05,1.73E-08,4.88E-08
31854,0.65918,-1.7914,-4.72E-05,-3.42E-08,1.32E-08
10425,0.66298,-1.8122,-4.73E-05,-2.11E-09,2.05E-08
9196,0.66298,-1.7225,-4.69E-05,-3.12E-09,1.97E-08
8179,0.59563,-0.33473,3.61E-06,1.55E-08,-8.49E-07
7808,0.60347,-0.33201,3.61E-06,1.65E-08,-7.32E-07
25737,0.61138,-0.35894,3.13E-06,1.34E-08,-5.39E-07
25738,0.6098,-0.3506,3.25E-06,1.78E-08,-5.65E-07
7922,0.60339,-0.2579,5.34E-06,2.84E-08,-1.09E-06
7838,0.59719,-0.25458,5.44E-06,3.83E-08,-1.29E-06
25720,0.67599,-1.5684,-4.69E-05,1.75E-08,-1.83E-07
25704,0.61008,-0.17302,8.83E-06,4.69E-08,-1.64E-06
25703,0.61138,-0.18125,8.47E-06,2.36E-08,-1.54E-06
7611,0.59601,-0.18956,8.04E-06,1.82E-08,-2.11E-06
25679,0.66645,-1.426,-4.72E-05,1.26E-08,-1.76E-07
31905,0.65916,-1.4327,-4.72E-05,-4.09E-08,-1.64E-07
6733,0.66189,-1.2894,-4.71E-05,-1.59E-08,-6.91E-08
6709,0.66271,-1.2817,-4.71E-05,-1.13E-08,-5.80E-08
25608,0.66653,-1.2468,-4.70E-05,6.74E-09,-1.42E-07
31931,0.65928,-1.2535,-4.71E-05,-4.39E-08,-1.36E-07
25593,0.6622,-0.1269,-5.30E-05,-6.90E-08,-1.64E-06
25590,0.66172,-0.12017,-5.34E-05,-4.68E-08,-1.81E-06
6696,0.65696,-1.2398,-4.72E-05,-3.25E-08,-1.31E-07
23616,0.59344,-1.9817,8.48E-07,5.80E-09,1.32E-07
23374,0.60023,-1.978,8.20E-07,5.33E-09,1.05E-07
23541,0.59235,-1.9761,8.22E-07,3.80E-09,1.30E-07
23409,0.59709,-1.9923,8.90E-07,4.58E-09,1.35E-07
23366,0.60224,-1.9886,8.64E-07,4.69E-09,1.08E-07
23613,0.59642,-1.9873,8.67E-07,4.57E-09,1.30E-07
23245,0.59448,-1.9691,7.89E-07,7.45E-09,1.18E-07
23418,0.66207,-0.57561,-4.80E-05,-2.81E-08,-1.84E-07
23417,0.66172,-0.56854,-4.80E-05,-2.21E-08,-1.68E-07
23412,0.60949,-2.0124,9.52E-07,6.78E-09,9.17E-08
23413,0.61138,-2.004,9.16E-07,5.88E-09,8.20E-08
33316,0.58775,-1.9909,8.94E-07,8.56E-09,1.61E-07
23408,0.59563,-2.0001,9.26E-07,3.05E-09,1.42E-07
32651,0.61925,-1.9464,6.71E-07,9.03E-09,1.78E-08
23396,0.61138,-1.9558,7.16E-07,5.93E-09,5.24E-08
23371,0.60902,-1.9791,8.13E-07,5.03E-09,7.44E-08
23367,0.60831,-1.9846,8.37E-07,4.92E-09,8.03E-08
22558,0.61138,-1.9966,8.77E-07,7.31E-09,6.92E-08
34722,0.67697,-0.58124,-4.81E-05,2.99E-08,-1.70E-07
23201,0.67224,-0.58869,-4.80E-05,1.58E-08,-2.09E-07
23194,0.61101,-1.9391,6.63E-07,5.58E-09,4.28E-08
23197,0.60997,-1.9321,6.39E-07,5.22E-09,3.99E-08
22648,0.61138,-2.0262,1.02E-06,8.22E-09,9.03E-08
21967,0.6035,-2.0612,1.24E-06,7.32E-09,1.75E-07
22913,0.6035,-1.8985,5.36E-07,4.13E-09,3.94E-08
22458,0.59746,-1.8943,5.29E-07,4.42E-09,5.26E-08
22910,0.60353,-1.9136,5.82E-07,4.61E-09,5.01E-08
22747,0.61102,-2.0539,1.18E-06,8.98E-09,1.16E-07
22382,0.60375,-2.0903,1.44E-06,8.70E-09,2.06E-07
22683,0.60864,-2.0415,1.10E-06,7.07E-09,1.18E-07
22686,0.61138,-2.0336,1.06E-06,5.89E-09,1.04E-07
21285,0.61138,-2.0855,1.37E-06,9.47E-09,1.42E-07
33330,0.58933,-1.778,2.71E-07,3.92E-09,3.55E-09
22157,0.59563,-1.8048,3.17E-07,9.74E-10,7.75E-09
33328,0.58906,-1.807,3.28E-07,4.68E-09,2.31E-08
22391,0.59563,-1.8122,3.32E-07,3.99E-09,1.04E-08
22386,0.60949,-2.1308,1.73E-06,1.15E-08,2.15E-07
22387,0.61052,-2.1239,1.66E-06,9.98E-09,1.97E-07
22378,0.60943,-2.1012,1.48E-06,9.81E-09,1.72E-07
22381,0.61138,-2.0929,1.43E-06,7.48E-09,1.58E-07
21803,0.61138,-2.1151,1.59E-06,1.14E-08,1.76E-07
21574,0.61138,-2.1448,1.85E-06,1.30E-08,2.18E-07
21887,0.5972,-1.7764,2.62E-07,1.34E-09,-7.88E-09
20804,0.61138,-2.1744,2.14E-06,1.37E-08,2.54E-07
33332,0.58941,-1.7484,2.20E-07,3.05E-09,-1.05E-08
21569,0.6087,-2.1603,2.01E-06,1.02E-08,2.62E-07
21573,0.61098,-2.1529,1.93E-06,8.23E-09,2.40E-07
21216,0.6035,-1.7212,1.74E-07,2.85E-09,-3.62E-08
21319,0.6618,-0.48591,-4.79E-05,-3.25E-08,-1.47E-07
21318,0.66172,-0.47887,-4.79E-05,-2.76E-08,-1.39E-07
20304,0.61115,-2.2018,2.48E-06,1.51E-08,3.06E-07
21236,0.67229,-0.57579,-4.80E-05,4.07E-09,-1.78E-07
21233,0.66643,-1.0673,-4.76E-05,4.41E-09,-1.79E-07
31956,0.65919,-1.074,-4.76E-05,-5.49E-08,-1.73E-07
20877,0.60427,-1.7057,1.52E-07,3.19E-09,-4.26E-08
20914,0.5972,-2.1978,2.46E-06,1.51E-08,4.87E-07
21088,0.66641,-0.35303,-4.80E-05,-1.39E-08,-3.11E-07
32056,0.6599,-0.35907,-4.81E-05,-9.64E-08,-2.69E-07
21082,0.61144,-2.2329,2.90E-06,1.82E-08,3.66E-07
21048,0.67547,-0.8509,-4.72E-05,1.19E-08,-1.47E-07
33023,0.5868,-1.6395,8.67E-08,2.47E-09,-5.01E-08
20648,0.59479,-1.636,8.14E-08,1.32E-09,-5.56E-08
21010,0.59783,-1.7476,2.14E-07,1.42E-09,-1.98E-08
20906,0.66985,-0.36386,-4.80E-05,3.16E-09,-3.04E-07
20903,0.66546,-0.36942,-4.80E-05,-1.13E-08,-2.72E-07
20878,0.61099,-1.7016,1.42E-07,2.50E-09,-5.03E-08
20337,0.60876,-1.6214,5.76E-08,2.28E-09,-7.10E-08
20340,0.61054,-1.6136,5.01E-08,1.86E-09,-7.36E-08
19692,0.60887,-1.6368,7.15E-08,2.44E-09,-6.72E-08
20237,0.60994,-1.6294,6.44E-08,2.09E-09,-6.92E-08
20089,0.61157,-2.3035,4.23E-06,1.92E-08,6.15E-07
20093,0.61319,-2.2983,4.10E-06,1.74E-08,5.48E-07
5518,0.66386,-0.38391,-4.79E-05,-2.35E-08,-2.22E-07
19881,0.66259,-0.37583,-4.80E-05,-8.82E-09,-2.44E-07
19166,0.61138,-1.6039,4.14E-08,2.42E-09,-7.69E-08
19116,0.59743,-1.5663,2.57E-08,1.76E-09,-7.50E-08
19691,0.61064,-1.6413,7.62E-08,2.41E-09,-6.66E-08
19687,0.61467,-1.6477,7.92E-08,2.19E-09,-6.82E-08
19644,0.66641,-0.17368,-5.07E-05,-1.30E-08,-1.13E-06
19512,0.61099,-1.572,1.87E-08,2.56E-09,-8.32E-08
19322,0.6098,-2.3981,7.52E-06,1.69E-08,1.30E-06
17514,0.59565,-1.3968,-4.56E-08,2.74E-09,-1.12E-07
19330,0.59993,-2.2854,3.86E-06,1.60E-08,7.59E-07
19320,0.67596,-1.0306,-4.76E-05,2.49E-08,-9.29E-08
43256,0.69401,-1.0427,-4.89E-05,6.48E-07,-2.90E-08
19308,0.60949,-1.5305,-5.54E-09,1.63E-09,-9.03E-08
19312,0.61057,-1.5238,-9.78E-09,1.47E-09,-9.18E-08
19255,0.61093,-1.5425,8.57E-11,2.39E-09,-8.89E-08
19249,0.5965,-1.5143,-4.13E-09,1.36E-09,-8.73E-08
19111,0.59736,-1.5512,1.63E-08,1.68E-09,-7.86E-08
19052,0.61105,-1.4941,-2.50E-08,1.54E-09,-9.79E-08
19049,0.60943,-1.5009,-2.09E-08,1.74E-09,-9.64E-08
18839,0.6098,-2.4567,1.14E-05,3.19E-08,2.26E-06
19009,0.61138,-1.515,-1.56E-08,2.40E-09,-9.41E-08
19007,0.59589,-1.4854,-1.72E-08,1.39E-09,-9.36E-08
18548,0.6098,-2.4863,1.46E-05,4.46E-08,3.30E-06
18996,0.61488,-1.6535,8.41E-08,2.16E-09,-6.78E-08
18995,0.61702,-1.6611,8.94E-08,2.10E-09,-6.74E-08
18897,0.59563,-2.4553,1.11E-05,1.43E-08,3.40E-06
5699,0.66932,-0.60678,-4.80E-05,6.11E-09,-2.01E-07
18680,0.5972,-1.4785,-2.07E-08,1.71E-09,-9.47E-08
18708,0.6035,-2.4674,1.24E-05,6.93E-08,3.31E-06
17794,0.61154,-1.4837,-2.96E-08,2.40E-09,-1.00E-07
18695,0.61106,-1.4632,-3.67E-08,1.49E-09,-1.03E-07
18678,0.59747,-1.4627,-2.71E-08,1.61E-09,-9.81E-08
18606,0.61138,-2.5095,1.79E-05,9.28E-08,4.68E-06
18547,0.61138,-2.4948,1.56E-05,8.94E-08,3.73E-06
18531,0.6111,-1.4341,-4.61E-08,1.33E-09,-1.08E-07
18530,0.60882,-1.4413,-4.28E-08,1.47E-09,-1.06E-07
18480,0.6112,-1.4538,-4.07E-08,2.20E-09,-1.05E-07
18394,0.59788,-2.5372,2.27E-05,5.47E-08,1.08E-05
18298,0.60978,-2.5156,1.92E-05,4.01E-08,5.35E-06
18169,0.61091,-2.523,2.05E-05,9.20E-08,6.04E-06
1611,0.60857,-2.5467,2.69E-05,1.36E-07,1.02E-05
18231,0.61138,-1.4261,-4.92E-08,2.23E-09,-1.10E-07
18222,0.60949,-1.3824,-5.76E-08,2.40E-09,-1.17E-07
18225,0.61089,-1.3742,-5.95E-08,2.26E-09,-1.18E-07
18164,0.61039,-2.5384,2.46E-05,1.55E-07,8.29E-06
17944,0.59563,-1.3394,-5.25E-08,1.29E-09,-1.21E-07
18020,0.6111,-1.4041,-5.36E-08,1.33E-09,-1.13E-07
17966,0.61111,-1.3944,-5.63E-08,2.17E-09,-1.15E-07
17961,0.6033,-1.371,-5.44E-08,1.79E-09,-1.17E-07
17818,0.59561,-1.3676,-4.97E-08,1.20E-09,-1.16E-07
17958,0.6035,-1.3861,-5.21E-08,1.97E-09,-1.15E-07
17734,0.6035,-1.342,-5.73E-08,1.96E-09,-1.21E-07
17342,0.59563,-1.3616,-5.08E-08,1.92E-09,-1.17E-07
17652,0.61095,-1.3647,-6.20E-08,2.51E-09,-1.19E-07
17476,0.6035,-1.3125,-5.82E-08,1.83E-09,-1.26E-07
16924,0.59563,-1.3099,-5.34E-08,1.27E-09,-1.27E-07
17473,0.60324,-1.3272,-5.79E-08,1.81E-09,-1.24E-07
16754,0.59563,-1.2732,-5.20E-08,1.94E-09,-1.33E-07
17416,0.61138,-1.3372,-6.40E-08,2.39E-09,-1.22E-07
17184,0.59563,-1.2805,-5.22E-08,1.27E-09,-1.32E-07
15825,0.59563,-1.2437,-4.90E-08,2.34E-09,-1.38E-07
16756,0.59563,-1.251,-4.95E-08,1.19E-09,-1.36E-07
17216,0.61138,-1.3076,-6.45E-08,2.29E-09,-1.27E-07
16529,0.60344,-1.283,-5.74E-08,1.77E-09,-1.31E-07
16925,0.59715,-1.3016,-5.37E-08,2.04E-09,-1.28E-07
16522,0.60324,-1.2976,-5.80E-08,1.77E-09,-1.28E-07
16528,0.61138,-1.2779,-6.33E-08,2.23E-09,-1.31E-07
16937,0.67406,-2.5468,-5.89E-05,3.98E-08,1.06E-05
16768,0.61138,-1.2483,-6.02E-08,2.39E-09,-1.35E-07
16758,0.6035,-1.2534,-5.46E-08,1.76E-09,-1.35E-07
16753,0.6035,-1.2681,-5.61E-08,1.85E-09,-1.33E-07
16685,0.66058,-2.5075,-5.42E-05,-4.34E-08,3.03E-06
16688,0.65837,-2.5124,-5.51E-05,-2.44E-08,2.99E-06
16335,0.61138,-1.2187,-5.56E-08,2.46E-09,-1.39E-07
16421,0.66079,-2.5405,-5.99E-05,9.09E-09,6.42E-06
16298,0.60943,-1.1751,-4.23E-08,2.36E-09,-1.46E-07
16301,0.61113,-1.167,-4.11E-08,2.37E-09,-1.46E-07
15699,0.61148,-1.1872,-4.83E-08,2.38E-09,-1.43E-07
31755,0.65315,-2.4908,-5.26E-05,-9.66E-08,1.75E-06
15954,0.61128,-1.1574,-3.92E-08,2.45E-09,-1.47E-07
15842,0.59987,-1.1247,-1.64E-08,2.22E-09,-1.56E-07
15838,0.66255,-2.4584,-5.02E-05,-1.98E-08,1.33E-06
15835,0.66186,-2.4515,-4.99E-05,-2.98E-08,1.20E-06
15625,0.61325,-1.1298,-2.92E-08,2.39E-09,-1.50E-07
14499,0.60267,-1.0821,3.40E-09,1.62E-09,-1.62E-07
15246,0.65697,-2.4055,-4.85E-05,-3.17E-08,4.32E-07
15525,0.61007,-1.0896,-6.72E-09,2.07E-09,-1.57E-07
15526,0.61028,-1.0825,-2.85E-09,2.08E-09,-1.58E-07
15401,0.68286,-2.4123,-4.87E-05,1.60E-07,1.01E-06
35015,0.68499,-2.4046,-4.88E-05,1.88E-07,1.04E-06
15254,0.6665,-2.4125,-4.85E-05,9.33E-09,7.13E-07
15146,0.59563,-1.0487,2.58E-08,1.14E-09,-1.70E-07
15378,0.59563,-1.056,2.28E-08,5.56E-10,-1.69E-07
15086,0.6607,-2.4807,-5.15E-05,-2.13E-08,1.89E-06
15090,0.66202,-2.4884,-5.21E-05,2.26E-09,2.25E-06
33124,0.58933,-1.0055,6.53E-08,3.68E-09,-1.86E-07
14545,0.59757,-1.0034,6.25E-08,2.26E-09,-1.80E-07
14543,0.59563,-1.0247,4.55E-08,1.93E-09,-1.76E-07
31776,0.65532,-2.3588,-4.78E-05,-9.15E-08,2.56E-07
14897,0.59792,-1.1052,-6.55E-09,5.83E-10,-1.60E-07
14466,0.66188,-2.3655,-4.77E-05,-1.81E-08,3.43E-07
14360,0.61114,-1.1165,-2.12E-08,2.21E-09,-1.53E-07
14364,0.61172,-1.11,-1.86E-08,2.17E-09,-1.53E-07
14083,0.6705,-2.2464,-4.72E-05,2.78E-08,1.50E-07
14081,0.66617,-2.2524,-4.72E-05,1.49E-08,1.38E-07
13985,0.66674,-2.2335,-4.71E-05,1.82E-08,1.52E-07
13912,0.66297,-2.2605,-4.72E-05,2.74E-09,1.29E-07
13385,0.6695,-2.2175,-4.70E-05,4.45E-09,1.39E-07
13841,0.66297,-2.2755,-4.72E-05,-1.99E-09,1.24E-07
13842,0.66297,-2.268,-4.72E-05,1.21E-09,1.36E-07
13390,0.67579,-2.1963,-4.70E-05,2.35E-08,8.30E-08
13269,0.66687,-2.1436,-4.68E-05,2.18E-08,6.47E-08
31804,0.6594,-2.1502,-4.68E-05,-2.39E-08,4.85E-08
13226,0.60377,-0.94775,1.11E-07,2.67E-09,-1.84E-07
13224,0.59726,-0.94448,1.21E-07,3.80E-09,-1.92E-07
13221,0.6035,-0.96235,9.52E-08,2.00E-09,-1.82E-07
12928,0.66297,-2.1709,-4.69E-05,-1.10E-10,6.76E-08
12441,0.61138,-0.85533,2.28E-07,3.31E-09,-1.93E-07
13006,0.5959,-0.8394,2.69E-07,2.24E-09,-2.22E-07
13004,0.59724,-0.83141,2.81E-07,2.08E-09,-2.22E-07
12959,0.59609,-0.82397,2.97E-07,2.14E-09,-2.26E-07
12873,0.59731,-0.81729,3.09E-07,2.10E-09,-2.26E-07
12876,0.59563,-0.81126,3.26E-07,3.51E-09,-2.31E-07
12825,0.6098,-0.86196,2.19E-07,3.79E-09,-1.93E-07
12822,0.61138,-0.8701,2.08E-07,3.22E-09,-1.92E-07
12774,0.66297,-2.1858,-4.69E-05,-7.54E-09,6.83E-08
11897,0.66297,-2.1783,-4.69E-05,-1.93E-09,8.31E-08
12462,0.61145,-0.82399,2.80E-07,3.08E-09,-1.99E-07
12736,0.60935,-0.81196,3.08E-07,2.02E-09,-2.06E-07
12739,0.61106,-0.80499,3.21E-07,2.38E-09,-2.06E-07
12239,0.66298,-2.0961,-4.67E-05,-5.97E-09,4.68E-08
12474,0.66321,-2.089,-4.67E-05,-2.49E-09,6.08E-08
12557,0.59602,-0.79469,3.55E-07,2.15E-09,-2.36E-07
12457,0.60949,-0.84111,2.54E-07,2.08E-09,-2.00E-07
12461,0.61102,-0.83344,2.65E-07,2.40E-09,-2.00E-07
12123,0.61138,-0.79632,3.38E-07,2.80E-09,-2.06E-07
12385,0.60957,-0.78201,3.69E-07,2.28E-09,-2.14E-07
12386,0.61107,-0.7754,3.84E-07,2.23E-09,-2.13E-07
12159,0.67579,-2.0169,-4.67E-05,1.79E-08,-1.22E-07
12144,0.61093,-0.76612,4.03E-07,3.31E-09,-2.14E-07
12103,0.60923,-0.75326,4.38E-07,1.86E-09,-2.22E-07
12105,0.61107,-0.74578,4.55E-07,2.50E-09,-2.21E-07
11723,0.65696,-2.0468,-4.67E-05,-2.88E-08,-7.77E-09
11951,0.61138,-0.73705,4.78E-07,3.45E-09,-2.22E-07
11731,0.66687,-2.0539,-4.66E-05,2.17E-08,1.05E-08
11677,0.60856,-0.66302,7.09E-07,5.54E-09,-2.54E-07
11680,0.61094,-0.65598,7.32E-07,6.11E-09,-2.53E-07
11092,0.66298,-1.9915,-4.67E-05,-3.00E-09,-1.02E-07
11597,0.60881,-0.69314,6.07E-07,2.93E-09,-2.43E-07
11600,0.61101,-0.68541,6.30E-07,3.31E-09,-2.42E-07
11506,0.61109,-0.67574,6.61E-07,4.28E-09,-2.43E-07
11424,0.66687,-1.9643,-4.68E-05,9.49E-09,-1.77E-07
31829,0.65934,-1.9709,-4.68E-05,-3.99E-08,-1.26E-07
11378,0.61138,-0.64816,7.63E-07,5.97E-09,-2.52E-07
11340,0.59563,-0.75241,4.57E-07,3.90E-09,-2.53E-07
11302,0.66298,-2.0065,-4.67E-05,-9.18E-09,-7.47E-08
11303,0.66298,-1.999,-4.67E-05,-5.21E-09,-7.11E-08
11277,0.60955,-0.60175,9.67E-07,6.33E-09,-2.83E-07
11198,0.66298,-1.9168,-4.71E-05,-4.22E-10,-1.72E-07
11231,0.66298,-1.9093,-4.72E-05,-1.42E-09,-1.42E-07
11132,0.67599,-1.9272,-4.71E-05,1.78E-08,-2.94E-07
10857,0.61359,-0.58846,1.02E-06,6.44E-09,-2.64E-07
10407,0.65696,-1.8675,-4.74E-05,-2.86E-08,-7.40E-08
10415,0.66687,-1.8746,-4.73E-05,1.85E-08,-1.14E-07
9990,0.66298,-1.8271,-4.73E-05,-6.54E-09,-1.74E-08
10314,0.66298,-1.8196,-4.73E-05,-2.00E-09,1.67E-08
1444,0.5986,-0.51324,1.51E-06,6.18E-09,-4.14E-07
9516,0.65889,-1.7679,-4.71E-05,-4.95E-08,-2.05E-08
8382,0.5972,-0.37246,2.96E-06,2.19E-08,-7.09E-07
9020,0.61138,-0.41818,2.34E-06,1.03E-08,-4.39E-07
9023,0.6098,-0.4098,2.42E-06,1.40E-08,-4.53E-07
8989,0.66189,-1.7378,-4.70E-05,-1.31E-08,1.45E-08
8990,0.66271,-1.7301,-4.69E-05,-7.00E-09,3.30E-08
8918,0.61138,-0.44779,2.03E-06,8.87E-09,-4.01E-07
8922,0.6098,-0.43939,2.10E-06,1.26E-08,-4.14E-07
8913,0.59563,-0.37884,2.86E-06,1.66E-08,-6.80E-07
33232,0.58775,-0.37403,2.96E-06,3.53E-08,-7.93E-07
8649,0.6035,-0.37631,2.90E-06,1.48E-08,-6.02E-07
8642,0.60348,-0.39132,2.69E-06,1.36E-08,-5.63E-07
8910,0.59702,-0.38754,2.75E-06,7.49E-09,-6.44E-07
8643,0.61138,-0.38856,2.70E-06,1.13E-08,-4.78E-07
8647,0.60998,-0.38009,2.80E-06,1.52E-08,-5.00E-07
8572,0.66298,-1.6478,-4.67E-05,-8.57E-09,-7.30E-08
8345,0.66298,-1.6403,-4.67E-05,-5.25E-09,-6.57E-08
31876,0.65532,-1.6414,-4.68E-05,-7.05E-08,-7.59E-08
8412,0.66679,-1.6951,-4.68E-05,1.33E-08,-5.91E-09
7360,0.66298,-1.6328,-4.67E-05,-3.02E-09,-8.41E-08
34804,0.68783,-1.3687,-4.76E-05,2.19E-07,-5.81E-09
8115,0.59762,-0.34327,3.43E-06,2.56E-08,-7.88E-07
33234,0.58942,-0.34483,3.46E-06,3.50E-08,-9.25E-07
8201,0.6098,-0.321,3.79E-06,2.22E-08,-6.41E-07
8200,0.61138,-0.32933,3.65E-06,1.64E-08,-6.16E-07
8183,0.6035,-0.34675,3.35E-06,2.01E-08,-6.85E-07
8011,0.60344,-0.28765,4.54E-06,2.05E-08,-9.02E-07
7950,0.59747,-0.2843,4.64E-06,3.19E-08,-1.05E-06
7964,0.65871,-1.5885,-4.69E-05,-3.70E-08,-1.40E-07
7918,0.61138,-0.2701,4.96E-06,1.99E-08,-8.17E-07
7921,0.6098,-0.26181,5.16E-06,2.72E-08,-8.68E-07
7914,0.66683,-8.26E-02,-5.66E-05,-1.70E-08,-4.14E-06
6848,0.65696,-1.5088,-4.71E-05,-2.95E-08,-1.65E-07
7898,0.66684,-1.6059,-4.68E-05,1.58E-08,-1.11E-07
31880,0.66026,-1.6138,-4.68E-05,-2.95E-08,-1.04E-07
7856,0.61103,-0.23884,5.88E-06,2.41E-08,-9.71E-07
7857,0.61003,-0.23212,6.12E-06,3.40E-08,-1.02E-06
7820,0.66298,-1.5581,-4.68E-05,-9.09E-09,-1.55E-07
7705,0.66298,-1.5506,-4.68E-05,-6.24E-09,-1.49E-07
7704,0.66298,-1.5431,-4.69E-05,-2.70E-09,-1.76E-07
7612,0.59722,-0.18226,8.44E-06,2.71E-08,-2.23E-06
7606,0.59602,-0.17477,8.87E-06,1.16E-08,-2.40E-06
7557,0.61072,-0.20917,7.00E-06,2.68E-08,-1.20E-06
7561,0.6098,-0.20261,7.30E-06,4.48E-08,-1.28E-06
7549,0.67022,-0.14523,-5.17E-05,-1.58E-08,-1.71E-06
7551,0.67033,-0.15084,-5.15E-05,-1.53E-08,-1.56E-06
7347,0.60351,-0.14016,1.11E-05,3.98E-08,-2.77E-06
7477,0.66298,-1.4684,-4.71E-05,-5.07E-09,-1.77E-07
7478,0.66298,-1.4609,-4.72E-05,-6.93E-09,-1.57E-07
7370,0.67052,-1.6187,-4.68E-05,1.94E-08,-1.06E-07
7363,0.66622,-1.6251,-4.67E-05,7.02E-09,-9.41E-08
7345,0.60985,-0.14299,1.09E-05,4.82E-08,-2.19E-06
7341,0.61138,-0.15163,1.03E-05,2.89E-08,-1.97E-06
7283,0.60747,-2.44E-02,3.37E-05,-1.09E-07,-2.30E-05
7287,0.60957,-3.13E-02,3.28E-05,-1.48E-07,-1.72E-05
6542,0.66259,-0.10681,-5.44E-05,-2.89E-08,-2.38E-06
7177,0.60328,-0.22851,6.33E-06,3.64E-08,-1.30E-06
7166,0.59738,-0.22507,6.50E-06,4.95E-08,-1.53E-06
7229,0.59563,-0.24643,5.72E-06,1.62E-08,-1.40E-06
7173,0.60324,-0.24329,5.82E-06,3.24E-08,-1.19E-06
6926,0.60349,-8.10E-02,1.81E-05,7.68E-08,-6.27E-06
6764,0.5972,-7.79E-02,1.82E-05,5.33E-08,-7.49E-06
6698,0.59563,-9.92E-02,1.51E-05,3.56E-08,-5.48E-06
7159,0.67567,-1.3889,-4.74E-05,1.07E-08,-1.57E-07
43261,0.69518,-1.401,-4.88E-05,7.57E-07,-2.01E-07
7142,0.60972,-5.42E-02,2.45E-05,1.35E-07,-8.88E-06
7141,0.61058,-6.13E-02,2.27E-05,3.88E-08,-7.51E-06
7138,0.6093,-6.92E-02,2.08E-05,9.41E-08,-6.56E-06
7031,0.61138,-7.76E-02,1.93E-05,5.71E-08,-5.51E-06
7070,0.60952,-0.12867,1.22E-05,6.09E-08,-2.66E-06
7069,0.61073,-0.13528,1.16E-05,4.26E-08,-2.38E-06
7030,0.6098,-8.42E-02,1.79E-05,1.05E-07,-4.92E-06
7028,0.61138,-9.24E-02,1.68E-05,5.11E-08,-4.25E-06
7004,0.66189,-1.3791,-4.73E-05,-1.29E-08,-9.54E-08
