Node Number,X Location (m),Y Location (m),Z Location (m),Directional Magnetic Flux Density Bx (T),Directional Magnetic Flux Density By (T),Directional Magnetic Flux Density Bz (T)
1096982,0,0,-0.85019,9.96E-14,1.03E-13,1.54E-11
1100446,1.76E-02,0,-0.89203,5.96E-13,9.03E-14,1.78E-11
436697,1.05E-02,0,-0.89664,3.68E-13,1.02E-13,1.81E-11
1100492,3.51E-03,0,-0.90125,1.58E-13,1.02E-13,1.84E-11
1100487,3.03E-02,0,-0.91021,1.03E-12,9.45E-14,1.90E-11
1100445,2.20E-02,0,-0.89354,7.51E-13,9.09E-14,1.79E-11
1095565,3.51E-03,0,-0.8964,1.66E-13,1.11E-13,1.81E-11
1095578,3.51E-03,0,-0.89155,1.56E-13,1.14E-13,1.78E-11
1095569,7.02E-03,0,-0.89409,2.42E-13,1.08E-13,1.79E-11
1095585,1.05E-02,0,-0.88694,3.50E-13,9.74E-14,1.75E-11
1095572,1.05E-02,0,-0.89179,3.58E-13,1.04E-13,1.78E-11
1095593,1.41E-02,0,-0.88948,4.75E-13,9.13E-14,1.76E-11
1095580,3.51E-03,0,-0.88669,1.54E-13,1.11E-13,1.75E-11
1095597,3.51E-03,0,-0.88184,1.59E-13,9.60E-14,1.72E-11
1095584,7.02E-03,0,-0.88439,2.38E-13,9.55E-14,1.73E-11
1095564,0,0,-0.8987,7.12E-14,1.08E-13,1.82E-11
436689,0,0,-0.889,7.73E-14,1.14E-13,1.76E-11
436691,1.05E-02,0,-0.88208,3.56E-13,8.24E-14,1.72E-11
1096696,1.76E-02,0,-0.88718,5.89E-13,8.33E-14,1.75E-11
1096721,3.51E-03,0,-0.87699,1.56E-13,7.80E-14,1.69E-11
1095599,0,0,-0.8793,7.24E-14,9.35E-14,1.70E-11
436683,1.57E-02,0,-0.85485,4.75E-13,8.00E-14,1.56E-11
1097089,2.58E-02,0,-0.86123,7.44E-13,7.42E-14,1.59E-11
1097093,5.26E-03,0,-0.84839,2.15E-13,9.57E-14,1.52E-11
1104951,2.70E-02,0,-1.0062,1.28E-12,1.44E-13,2.66E-11
1099091,3.02E-02,0,-1.2015,2.51E-12,1.93E-13,5.25E-11
1095853,3.15E-02,0,-1.1949,2.50E-12,2.13E-13,5.14E-11
1099099,2.46E-02,0,-1.1795,1.89E-12,2.48E-13,4.89E-11
1095855,2.85E-02,0,-1.1805,2.17E-12,3.40E-13,4.92E-11
1096671,3.04E-02,0,-0.89644,9.93E-13,1.22E-13,1.80E-11
1104414,2.94E-02,0,-0.89262,9.53E-13,1.14E-13,1.78E-11
1096699,1.99E-02,0,-0.87954,6.44E-13,6.48E-14,1.70E-11
1096705,1.56E-02,0,-0.88072,5.16E-13,8.07E-14,1.71E-11
1096697,1.84E-02,0,-0.88345,5.95E-13,6.84E-14,1.73E-11
1096712,1.89E-02,0,-0.87265,5.88E-13,7.55E-14,1.66E-11
1096717,2.42E-02,0,-0.87152,7.32E-13,6.65E-14,1.65E-11
1096701,2.24E-02,0,-0.87568,7.08E-13,6.81E-14,1.68E-11
1096711,1.37E-02,0,-0.87414,4.42E-13,7.55E-14,1.67E-11
1096719,8.67E-03,0,-0.8755,2.82E-13,7.72E-14,1.68E-11
1096707,1.21E-02,0,-0.87818,4.04E-13,7.88E-14,1.70E-11
1109520,2.19E-02,0,-0.88599,7.16E-13,6.74E-14,1.74E-11
619335,2.52E-02,0,-0.8784,7.87E-13,5.58E-14,1.69E-11
436690,1.55E-02,0,-0.86998,4.66E-13,7.39E-14,1.64E-11
1096974,5.16E-03,0,-0.87296,1.95E-13,7.47E-14,1.66E-11
1096763,1.44E-02,0,-1.0485,7.90E-13,1.01E-13,3.12E-11
1096757,1.45E-02,0,-1.0438,7.88E-13,9.79E-14,3.07E-11
1096769,1.19E-02,0,-1.0461,6.61E-13,9.74E-14,3.10E-11
1096765,1.47E-02,0,-1.0536,8.16E-13,9.72E-14,3.17E-11
1096792,1.47E-02,0,-1.0584,8.10E-13,1.05E-13,3.23E-11
1096783,1.17E-02,0,-1.0555,6.57E-13,1.08E-13,3.20E-11
1096784,8.77E-03,0,-1.0527,4.97E-13,1.03E-13,3.17E-11
1096772,8.84E-03,0,-1.048,4.98E-13,1.01E-13,3.12E-11
1096799,5.90E-03,0,-1.0499,3.33E-13,1.04E-13,3.14E-11
1096942,1.55E-02,0,-0.86513,4.73E-13,7.27E-14,1.62E-11
1096936,2.07E-02,0,-0.86337,6.17E-13,7.66E-14,1.61E-11
1096948,1.56E-02,0,-0.86001,4.77E-13,7.55E-14,1.59E-11
1096944,1.03E-02,0,-0.86661,3.26E-13,7.28E-14,1.63E-11
1096972,5.16E-03,0,-0.8681,2.10E-13,8.52E-14,1.64E-11
1096963,5.16E-03,0,-0.86325,2.17E-13,8.41E-14,1.61E-11
1096964,5.16E-03,0,-0.8584,2.15E-13,8.34E-14,1.58E-11
1096951,1.04E-02,0,-0.8566,3.30E-13,7.61E-14,1.57E-11
1096979,5.26E-03,0,-0.85324,2.12E-13,8.79E-14,1.55E-11
1096933,2.57E-02,0,-0.86635,7.39E-13,7.15E-14,1.62E-11
1097040,3.39E-02,0,-0.81831,7.98E-13,7.37E-14,1.36E-11
1097038,3.60E-02,0,-0.80838,8.14E-13,8.15E-14,1.31E-11
618733,4.43E-02,0,-0.80527,9.70E-13,1.57E-13,1.30E-11
618735,4.06E-02,0,-0.79808,8.74E-13,1.30E-13,1.27E-11
1100789,3.04E-02,0,-0.82564,7.71E-13,4.65E-14,1.39E-11
1100300,3.63E-02,0,-0.8229,8.84E-13,8.14E-14,1.39E-11
1097063,2.53E-02,0,-0.84441,6.76E-13,6.73E-14,1.49E-11
1097059,2.55E-02,0,-0.839,6.73E-13,7.26E-14,1.46E-11
1097068,2.10E-02,0,-0.84171,5.62E-13,7.16E-14,1.48E-11
1097065,2.61E-02,0,-0.85068,7.09E-13,7.30E-14,1.52E-11
1097086,2.61E-02,0,-0.85625,7.37E-13,7.95E-14,1.56E-11
1097080,2.08E-02,0,-0.85269,5.93E-13,7.28E-14,1.54E-11
1097081,1.57E-02,0,-0.84928,4.46E-13,7.34E-14,1.52E-11
1097070,1.58E-02,0,-0.84395,4.24E-13,7.59E-14,1.49E-11
1097091,1.07E-02,0,-0.84611,3.06E-13,8.31E-14,1.51E-11
1118177,2.70E-02,0,-0.83327,7.08E-13,6.56E-14,1.43E-11
436682,1.60E-02,0,-0.83854,4.21E-13,8.13E-14,1.46E-11
1118219,5.42E-03,0,-0.84306,1.93E-13,9.82E-14,1.49E-11
1097738,3.91E-02,0,-0.82878,9.85E-13,3.67E-14,1.41E-11
1097805,1.35E-02,0,-0.77478,3.06E-13,4.21E-14,1.16E-11
1097800,1.79E-02,0,-0.77864,4.02E-13,4.06E-14,1.18E-11
1097802,1.33E-02,0,-0.77928,3.05E-13,4.25E-14,1.18E-11
1097811,4.44E-03,0,-0.77641,1.34E-13,5.37E-14,1.17E-11
1097803,8.74E-03,0,-0.77994,2.11E-13,4.91E-14,1.19E-11
1097813,4.30E-03,0,-0.78093,1.35E-13,5.87E-14,1.19E-11
1097814,4.60E-03,0,-0.7671,1.40E-13,4.13E-14,1.13E-11
1097807,9.04E-03,0,-0.77095,2.10E-13,4.36E-14,1.15E-11
1097812,4.44E-03,0,-0.77156,1.39E-13,4.17E-14,1.15E-11
1100681,2.24E-02,0,-0.77731,4.93E-13,3.17E-14,1.17E-11
1097887,2.22E-02,0,-0.7818,4.93E-13,3.21E-14,1.19E-11
436670,1.32E-02,0,-0.7838,3.07E-13,4.75E-14,1.20E-11
428674,1.37E-02,0,-0.77032,3.06E-13,4.17E-14,1.14E-11
428672,0,0,-0.77256,6.36E-14,5.14E-14,1.15E-11
1099214,0,0,-0.78226,6.10E-14,6.47E-14,1.19E-11
1097917,4.30E-03,0,-0.78579,1.38E-13,6.01E-14,1.21E-11
1099218,0,0,-0.76285,6.67E-14,5.21E-14,1.12E-11
1100717,4.60E-03,0,-0.76224,1.38E-13,5.40E-14,1.12E-11
1097899,1.73E-02,0,-0.78699,3.93E-13,4.32E-14,1.22E-11
1097889,2.14E-02,0,-0.78661,4.81E-13,3.59E-14,1.21E-11
1097894,2.10E-02,0,-0.79047,4.73E-13,3.82E-14,1.23E-11
1098365,3.40E-02,0,-0.758,7.06E-13,1.16E-13,1.10E-11
1098359,3.21E-02,0,-0.77728,6.93E-13,3.13E-14,1.17E-11
1098050,3.59E-02,0,-0.78109,7.61E-13,4.70E-14,1.19E-11
1098370,3.04E-02,0,-0.78428,6.53E-13,3.90E-14,1.20E-11
1100679,2.71E-02,0,-0.77695,5.86E-13,3.45E-14,1.17E-11
1100711,2.87E-02,0,-0.76186,6.01E-13,6.07E-14,1.11E-11
436674,0,0,-0.83078,6.66E-14,8.83E-14,1.43E-11
1118220,0,0,-0.84048,8.63E-14,9.99E-14,1.48E-11
1118227,0,0,-0.82107,6.71E-14,8.27E-14,1.38E-11
1098360,3.25E-02,0,-0.77376,6.94E-13,4.25E-14,1.16E-11
1098363,3.36E-02,0,-0.76186,7.05E-13,8.94E-14,1.11E-11
1098682,2.64E-02,0,-1.227,2.23E-12,1.73E-13,5.69E-11
1098688,2.58E-02,0,-1.2329,2.25E-12,1.55E-13,5.80E-11
1098678,2.06E-02,0,-1.2304,1.84E-12,1.84E-13,5.75E-11
1098681,2.59E-02,0,-1.2215,2.24E-12,2.44E-13,5.60E-11
1098687,2.21E-02,0,-1.2191,1.91E-12,2.19E-13,5.54E-11
1098691,2.69E-02,0,-1.216,2.34E-12,2.61E-13,5.49E-11
1098679,1.58E-02,0,-1.227,1.39E-12,1.86E-13,5.70E-11
1098686,1.64E-02,0,-1.2216,1.46E-12,2.16E-13,5.59E-11
1098693,1.10E-02,0,-1.2241,1.03E-12,2.01E-13,5.64E-11
436763,1.53E-02,0,-1.2329,1.42E-12,1.69E-13,5.80E-11
1099743,2.50E-02,0,-1.239,2.36E-12,2.41E-13,5.91E-11
1114987,3.07E-02,0,-1.2356,2.74E-12,2.30E-13,5.85E-11
1114993,3.19E-02,0,-1.2125,2.75E-12,2.40E-13,5.44E-11
1099752,5.24E-03,0,-1.2266,6.45E-13,2.22E-13,5.68E-11
1099083,2.30E-02,0,-1.1945,1.86E-12,2.01E-13,5.14E-11
1099092,2.52E-02,0,-1.2002,2.03E-12,1.73E-13,5.23E-11
1099077,2.09E-02,0,-1.1983,1.68E-12,1.83E-13,5.20E-11
1099082,2.22E-02,0,-1.189,1.77E-12,2.37E-13,5.05E-11
1099088,1.72E-02,0,-1.187,1.40E-12,2.17E-13,5.02E-11
1099098,2.06E-02,0,-1.1833,1.65E-12,2.43E-13,4.96E-11
1099078,1.52E-02,0,-1.196,1.22E-12,1.80E-13,5.16E-11
1099087,1.39E-02,0,-1.1906,1.12E-12,2.19E-13,5.08E-11
1099104,1.02E-02,0,-1.1939,8.28E-13,1.88E-13,5.13E-11
618801,2.65E-02,0,-1.1908,2.11E-12,2.27E-13,5.09E-11
1099593,3.99E-02,0,-1.2754,3.65E-12,3.09E-13,6.54E-11
1099710,9.99E-03,0,-1.2452,1.02E-12,2.15E-13,6.01E-11
1099719,5.02E-03,0,-1.2415,6.72E-13,2.50E-13,5.95E-11
1099706,4.97E-03,0,-1.2469,6.52E-13,2.52E-13,6.04E-11
1099726,1.51E-02,0,-1.238,1.45E-12,1.90E-13,5.88E-11
1099740,1.98E-02,0,-1.2416,1.85E-12,1.82E-13,5.94E-11
1099713,1.48E-02,0,-1.2433,1.43E-12,2.05E-13,5.97E-11
1099725,1.03E-02,0,-1.2346,1.01E-12,1.92E-13,5.83E-11
1099749,5.24E-03,0,-1.2315,6.44E-13,2.26E-13,5.77E-11
1099721,5.02E-03,0,-1.2366,6.74E-13,2.47E-13,5.85E-11
1100250,1.25E-02,0,-0.80498,2.93E-13,5.11E-14,1.29E-11
1100253,1.21E-02,0,-0.80058,2.86E-13,3.06E-14,1.27E-11
1100247,1.64E-02,0,-0.80296,3.65E-13,3.34E-14,1.28E-11
1100251,8.52E-03,0,-0.80729,2.12E-13,4.57E-14,1.30E-11
1100272,4.40E-03,0,-0.80925,1.42E-13,5.86E-14,1.32E-11
1100265,4.11E-03,0,-0.80456,1.45E-13,6.11E-14,1.29E-11
1100266,4.11E-03,0,-0.79971,1.42E-13,5.85E-14,1.27E-11
1100276,4.15E-03,0,-0.79511,1.32E-13,3.44E-14,1.25E-11
1100255,8.26E-03,0,-0.798,2.04E-13,2.41E-14,1.26E-11
1100819,4.40E-03,0,-0.8141,1.40E-13,6.05E-14,1.34E-11
1100277,4.15E-03,0,-0.79026,1.28E-13,3.30E-14,1.23E-11
1100323,1.81E-02,0,-0.99004,8.36E-13,9.81E-14,2.54E-11
1100327,1.49E-02,0,-0.98762,6.71E-13,1.07E-13,2.53E-11
1100319,1.81E-02,0,-0.9852,8.08E-13,1.11E-13,2.50E-11
1100340,1.50E-02,0,-0.99728,7.17E-13,9.63E-14,2.61E-11
1100347,1.88E-02,0,-0.99938,9.02E-13,1.00E-13,2.63E-11
1100324,1.87E-02,0,-0.99458,8.83E-13,9.81E-14,2.59E-11
1100341,1.12E-02,0,-0.99456,5.34E-13,9.62E-14,2.59E-11
1100351,7.56E-03,0,-0.99175,3.49E-13,1.06E-13,2.56E-11
1100330,1.12E-02,0,-0.98966,5.13E-13,1.04E-13,2.54E-11
1105105,2.20E-02,0,-0.98334,9.70E-13,1.12E-13,2.48E-11
1105100,2.27E-02,0,-1.0024,1.09E-12,1.04E-13,2.65E-11
1100438,3.18E-02,0,-1.1702,2.36E-12,4.05E-13,4.74E-11
1100455,2.01E-02,0,-0.89991,6.94E-13,9.65E-14,1.83E-11
1100461,1.56E-02,0,-0.8984,5.40E-13,9.58E-14,1.82E-11
1100449,1.85E-02,0,-0.89585,6.37E-13,9.89E-14,1.80E-11
1100476,1.86E-02,0,-0.90688,6.52E-13,9.61E-14,1.88E-11
1100485,2.44E-02,0,-0.90842,8.35E-13,8.41E-14,1.89E-11
1100457,2.30E-02,0,-0.904,7.79E-13,8.14E-14,1.86E-11
1100477,1.39E-02,0,-0.9049,4.86E-13,1.06E-13,1.87E-11
1100491,8.82E-03,0,-0.90314,3.14E-13,1.12E-13,1.86E-11
1100464,1.21E-02,0,-0.90071,4.24E-13,9.91E-14,1.84E-11
619235,2.58E-02,0,-0.90145,8.77E-13,8.45E-14,1.84E-11
436696,1.53E-02,0,-0.90932,5.42E-13,1.09E-13,1.90E-11
1100682,2.28E-02,0,-0.77379,4.95E-13,4.30E-14,1.16E-11
1100695,1.84E-02,0,-0.77006,4.08E-13,4.49E-14,1.14E-11
1100686,2.31E-02,0,-0.7697,5.01E-13,4.77E-14,1.14E-11
1100702,1.91E-02,0,-0.76198,4.18E-13,5.80E-14,1.11E-11
1100689,2.35E-02,0,-0.76584,5.07E-13,4.20E-14,1.12E-11
1100710,2.39E-02,0,-0.76186,5.11E-13,5.05E-14,1.11E-11
1100697,1.40E-02,0,-0.76623,3.12E-13,4.64E-14,1.13E-11
1100715,9.46E-03,0,-0.76224,2.15E-13,5.44E-14,1.12E-11
1100701,1.42E-02,0,-0.76198,3.17E-13,5.76E-14,1.11E-11
428683,2.79E-02,0,-0.76957,5.94E-13,4.01E-14,1.14E-11
428669,1.46E-02,0,-0.758,3.21E-13,6.61E-14,1.10E-11
1100749,2.43E-02,0,-0.758,5.12E-13,7.67E-14,1.10E-11
1100756,4.86E-03,0,-0.758,1.43E-13,6.52E-14,1.11E-11
1100793,2.32E-02,0,-0.81889,5.63E-13,3.55E-14,1.35E-11
1100790,2.48E-02,0,-0.82379,6.19E-13,5.03E-14,1.38E-11
1100799,2.01E-02,0,-0.82162,4.97E-13,4.70E-14,1.37E-11
1100813,2.15E-02,0,-0.80919,4.87E-13,4.18E-14,1.32E-11
1100795,2.24E-02,0,-0.81387,5.21E-13,3.09E-14,1.34E-11
1100804,1.76E-02,0,-0.81203,4.07E-13,4.30E-14,1.33E-11
1100803,1.36E-02,0,-0.81435,3.25E-13,3.77E-14,1.34E-11
1100800,1.42E-02,0,-0.81906,3.58E-13,4.65E-14,1.36E-11
1100818,9.37E-03,0,-0.81669,2.42E-13,5.21E-14,1.35E-11
1118178,2.72E-02,0,-0.82838,7.05E-13,5.81E-14,1.41E-11
436675,1.58E-02,0,-0.82397,4.14E-13,6.14E-14,1.39E-11
1118224,4.96E-03,0,-0.81882,1.73E-13,6.94E-14,1.36E-11
618628,3.20E-02,0,-1.0298,1.53E-12,2.28E-13,2.91E-11
1104954,2.66E-02,0,-0.98194,1.15E-12,1.13E-13,2.47E-11
1103226,2.93E-02,0,-1.0094,1.43E-12,1.93E-13,2.71E-11
1116142,3.65E-02,0,-1.2399,3.37E-12,3.05E-13,5.91E-11
1103583,4.52E-02,0,-1.208,3.85E-12,1.68E-13,5.35E-11
1114994,3.87E-02,0,-1.2121,3.44E-12,2.10E-13,5.41E-11
1116779,2.72E-02,0,-0.88766,8.53E-13,1.00E-13,1.74E-11
1104412,3.56E-02,0,-0.89056,1.10E-12,1.31E-13,1.76E-11
619098,3.80E-02,0,-0.99059,1.68E-12,2.11E-13,2.54E-11
1107061,3.06E-02,0,-1.1432,2.17E-12,2.71E-13,4.33E-11
1107058,3.48E-02,0,-1.146,2.43E-12,2.40E-13,4.36E-11
1107062,3.01E-02,0,-1.1389,2.14E-12,3.02E-13,4.26E-11
1120949,2.46E-02,0,-1.1421,1.76E-12,2.77E-13,4.32E-11
1120981,2.58E-02,0,-1.1219,1.70E-12,2.21E-13,4.04E-11
1107064,3.17E-02,0,-1.1236,2.07E-12,2.41E-13,4.05E-11
1107831,4.04E-02,0,-1.2427,3.66E-12,2.09E-13,5.98E-11
1109519,2.80E-02,0,-0.88393,8.59E-13,8.52E-14,1.72E-11
1112045,4.22E-02,0,-0.86486,1.14E-12,1.38E-13,1.61E-11
1112936,3.54E-02,0,-0.86683,9.89E-13,1.12E-13,1.62E-11
1114988,3.73E-02,0,-1.2338,3.26E-12,2.20E-13,5.80E-11
1118187,1.59E-02,0,-0.8337,4.17E-13,6.97E-14,1.43E-11
1118181,2.14E-02,0,-0.83141,5.56E-13,6.94E-14,1.42E-11
1118193,1.61E-02,0,-0.82881,4.14E-13,6.22E-14,1.41E-11
1118189,1.07E-02,0,-0.83594,2.79E-13,7.40E-14,1.45E-11
1118217,5.42E-03,0,-0.83821,1.77E-13,8.73E-14,1.46E-11
1118208,5.31E-03,0,-0.83336,1.72E-13,7.58E-14,1.44E-11
1118209,5.31E-03,0,-0.82851,1.69E-13,7.50E-14,1.41E-11
1118196,1.03E-02,0,-0.82626,2.75E-13,6.17E-14,1.40E-11
1118223,4.96E-03,0,-0.82367,1.69E-13,7.42E-14,1.39E-11
1120956,2.05E-02,0,-1.1354,1.45E-12,2.74E-13,4.22E-11
1120952,2.03E-02,0,-1.1401,1.46E-12,2.93E-13,4.29E-11
1120965,1.68E-02,0,-1.1378,1.18E-12,2.58E-13,4.26E-11
1120980,2.15E-02,0,-1.1251,1.42E-12,2.11E-13,4.08E-11
1120959,2.13E-02,0,-1.1298,1.44E-12,2.22E-13,4.15E-11
1120972,1.72E-02,0,-1.1283,1.16E-12,2.28E-13,4.12E-11
1120971,1.28E-02,0,-1.1315,8.80E-13,2.30E-13,4.17E-11
1120967,1.27E-02,0,-1.1363,8.85E-13,2.49E-13,4.24E-11
1120985,8.47E-03,0,-1.1347,5.89E-13,2.40E-13,4.21E-11
618548,2.49E-02,0,-1.1322,1.71E-12,2.57E-13,4.18E-11
618204,8.55E-02,0,-1.0549,4.68E-12,4.09E-13,3.15E-11
618202,8.17E-02,0,-1.0702,4.79E-12,3.17E-13,3.34E-11
618400,6.69E-02,0,-1.0597,3.78E-12,4.51E-13,3.21E-11
618838,8.58E-02,0,-1.0369,4.49E-12,5.55E-13,2.95E-11
618207,8.95E-02,0,-1.0836,5.44E-12,3.00E-13,3.51E-11
618402,7.10E-02,0,-1.0883,4.54E-12,3.43E-13,3.57E-11
618059,9.22E-02,0,-0.98598,4.07E-12,3.74E-13,2.46E-11
618727,9.48E-02,0,-1.1026,6.08E-12,4.09E-13,3.71E-11
618056,9.01E-02,0,-1.0026,4.08E-12,3.98E-13,2.59E-11
618358,7.55E-02,0,-0.99454,3.43E-12,3.42E-13,2.53E-11
619182,9.71E-02,0,-0.85859,2.77E-12,2.22E-13,1.54E-11
619181,0.10104,0,-0.84373,2.67E-12,2.26E-13,1.46E-11
619366,6.36E-02,0,-1.1021,4.14E-12,4.20E-13,3.74E-11
618404,5.58E-02,0,-1.0887,3.49E-12,4.38E-13,3.56E-11
619229,9.10E-02,0,-0.96834,3.91E-12,3.04E-13,2.32E-11
618584,6.94E-02,0,-1.2477,6.23E-12,6.65E-13,6.06E-11
618112,8.30E-02,0,-0.89574,2.71E-12,2.43E-13,1.76E-11
618115,8.48E-02,0,-0.8633,2.44E-12,2.16E-13,1.58E-11
618257,6.61E-02,0,-0.97014,2.80E-12,3.30E-13,2.36E-11
618117,6.98E-02,0,-0.87849,2.10E-12,2.09E-13,1.67E-11
618116,7.05E-02,0,-0.89034,2.19E-12,2.34E-13,1.75E-11
619550,5.85E-02,0,-0.88921,1.77E-12,2.18E-13,1.76E-11
618357,5.94E-02,0,-1.0037,2.73E-12,3.43E-13,2.62E-11
618624,5.45E-02,0,-1.0348,2.74E-12,4.00E-13,2.94E-11
618355,7.20E-02,0,-1.0278,3.56E-12,4.55E-13,2.84E-11
618354,5.58E-02,0,-1.0182,2.62E-12,3.12E-13,2.76E-11
619005,4.25E-02,0,-1.0908,2.57E-12,4.91E-13,3.59E-11
618401,4.99E-02,0,-1.077,2.96E-12,4.13E-13,3.43E-11
618139,9.74E-02,0,-1.2092,8.24E-12,6.56E-13,5.25E-11
618136,8.99E-02,0,-1.1965,7.28E-12,5.56E-13,5.07E-11
618348,7.91E-02,0,-1.2069,6.48E-12,6.99E-13,5.26E-11
618615,5.42E-02,0,-1.1418,3.55E-12,5.31E-13,4.28E-11
618346,8.54E-02,0,-1.1813,6.66E-12,6.51E-13,4.83E-11
618856,8.43E-02,0,-1.1643,6.56E-12,6.26E-13,4.56E-11
618097,8.03E-02,0,-1.1477,5.84E-12,6.05E-13,4.32E-11
618783,9.13E-02,0,-1.2311,8.14E-12,6.82E-13,5.66E-11
618347,5.89E-02,0,-1.1871,4.49E-12,5.91E-13,4.99E-11
618253,6.78E-02,0,-0.95364,2.63E-12,3.46E-13,2.21E-11
618430,7.94E-02,0,-0.96143,3.25E-12,3.33E-13,2.26E-11
618349,7.05E-02,0,-1.1772,5.42E-12,5.74E-13,4.81E-11
618095,7.49E-02,0,-1.132,5.01E-12,5.95E-13,4.09E-11
619147,6.40E-02,0,-1.1446,4.50E-12,5.39E-13,4.31E-11
618839,5.71E-02,0,-1.0497,2.88E-12,4.96E-13,3.09E-11
618431,9.27E-02,0,-0.95184,3.74E-12,3.20E-13,2.17E-11
618419,5.70E-02,0,-0.80854,1.31E-12,1.68E-13,1.31E-11
618583,7.49E-02,0,-1.2276,6.57E-12,7.27E-13,5.63E-11
618625,4.19E-02,0,-1.0108,1.92E-12,2.88E-13,2.72E-11
618356,8.71E-02,0,-1.0202,4.37E-12,4.67E-13,2.77E-11
618734,6.37E-02,0,-0.7925,1.35E-12,1.59E-13,1.23E-11
618428,8.26E-02,0,-0.92839,2.98E-12,3.05E-13,1.98E-11
618279,8.78E-02,0,-0.80311,2.00E-12,1.90E-13,1.25E-11
618275,8.11E-02,0,-0.81914,1.96E-12,1.99E-13,1.33E-11
618278,9.25E-02,0,-0.83158,2.34E-12,2.37E-13,1.39E-11
618422,7.64E-02,0,-0.83454,1.97E-12,1.68E-13,1.43E-11
618618,5.96E-02,0,-1.1574,4.38E-12,5.41E-13,4.50E-11
618403,5.33E-02,0,-1.065,2.99E-12,4.04E-13,3.28E-11
618427,6.74E-02,0,-0.93782,2.46E-12,3.00E-13,2.08E-11
618555,6.89E-02,0,-0.92127,2.37E-12,2.56E-13,1.96E-11
619052,7.52E-02,0,-0.85013,2.01E-12,2.34E-13,1.51E-11
619177,9.36E-02,0,-0.78888,2.00E-12,1.06E-13,1.18E-11
428694,6.84E-02,0,-0.77402,1.48E-12,1.42E-13,1.16E-11
428693,5.36E-02,0,-0.77648,1.15E-12,1.89E-13,1.19E-11
428704,8.30E-02,0,-0.77402,1.79E-12,1.45E-13,1.15E-11
618423,7.17E-02,0,-0.80608,1.63E-12,1.21E-13,1.29E-11
618113,7.22E-02,0,-0.86645,2.09E-12,2.43E-13,1.59E-11
619054,6.02E-02,0,-0.86532,1.67E-12,2.28E-13,1.61E-11
618429,9.53E-02,0,-0.93633,3.60E-12,3.66E-13,2.03E-11
618096,8.50E-02,0,-1.1185,5.77E-12,4.93E-13,3.92E-11
618254,5.42E-02,0,-0.94652,2.01E-12,2.97E-13,2.18E-11
618580,7.96E-02,0,-1.2391,7.27E-12,6.10E-13,5.85E-11
618784,8.58E-02,0,-1.2512,7.80E-12,6.20E-13,6.09E-11
618951,7.16E-02,0,-0.90645,2.37E-12,2.52E-13,1.85E-11
618255,5.01E-02,0,-0.97935,2.11E-12,3.31E-13,2.44E-11
619097,6.16E-02,0,-0.98714,2.72E-12,3.18E-13,2.50E-11
429203,8.16E-02,0,-1.2709,7.63E-12,6.78E-13,6.39E-11
429198,7.29E-02,0,-1.282,6.79E-12,7.23E-13,6.53E-11
429213,6.70E-02,0,-1.2709,5.92E-12,7.20E-13,6.43E-11
619470,8.90E-02,0,-1.2617,8.26E-12,6.17E-13,6.27E-11
619144,6.87E-02,0,-1.1153,4.43E-12,4.27E-13,3.91E-11
618616,4.81E-02,0,-1.1673,3.45E-12,5.58E-13,4.68E-11
619309,5.79E-02,0,-1.1701,4.40E-12,5.67E-13,4.72E-11
429214,5.54E-02,0,-1.2692,4.87E-12,6.00E-13,6.36E-11
619469,6.41E-02,0,-1.2582,5.71E-12,5.55E-13,6.22E-11
1109518,3.66E-02,0,-0.87753,1.05E-12,1.36E-13,1.68E-11
619568,4.56E-02,0,-0.88148,1.34E-12,1.56E-13,1.70E-11
619336,4.89E-02,0,-0.87341,1.40E-12,1.74E-13,1.66E-11
618958,2.71E-02,0,-0.81604,6.44E-13,3.42E-14,1.35E-11
436669,1.22E-02,0,-0.79598,2.76E-13,6.50E-15,1.25E-11
436676,1.28E-02,0,-0.80966,2.91E-13,4.85E-14,1.32E-11
1100246,1.94E-02,0,-0.8009,4.47E-13,3.08E-14,1.28E-11
1100815,1.98E-02,0,-0.8053,4.54E-13,5.12E-14,1.30E-11
1100814,2.45E-02,0,-0.80713,5.69E-13,3.92E-14,1.31E-11
1097901,1.28E-02,0,-0.78766,2.99E-13,4.98E-14,1.22E-11
1098371,2.59E-02,0,-0.78528,5.73E-13,2.71E-14,1.21E-11
1098378,2.76E-02,0,-0.80221,6.27E-13,5.15E-14,1.28E-11
1097039,2.93E-02,0,-0.8061,6.60E-13,4.20E-14,1.30E-11
1157216,2.90E-02,0,-1.0267,1.40E-12,1.84E-13,2.88E-11
1091295,4.86E-03,0,-1.282,7.59E-13,2.75E-13,6.66E-11
428812,1.46E-02,0,-1.282,1.54E-12,3.04E-13,6.65E-11
619401,2.30E-02,0,-1.1596,1.69E-12,2.33E-13,4.57E-11
1157247,3.89E-03,0,-1.2781,6.24E-13,2.59E-13,6.59E-11
1157248,4.86E-03,0,-1.2674,5.93E-13,2.49E-13,6.42E-11
1157249,1.46E-02,0,-1.2771,1.51E-12,2.73E-13,6.57E-11
618800,4.10E-02,0,-1.1866,3.13E-12,4.09E-13,5.01E-11
1071634,4.63E-02,0,-1.1891,3.56E-12,3.46E-13,5.05E-11
1091930,3.92E-02,0,-1.258,3.57E-12,1.85E-13,6.26E-11
